,Total Views,Away Team,Home Team,Date,Month,All Star,Wins,Win Difference,Guess,MAPE
21700970,27734,CLE,DEN,3/7/2018,3,2,72,2,21675.206071241515,0.2184608757755277
21700967,5194,MEM,CHI,3/7/2018,3,0,39,3,8995.229905025493,0.7318501934973995
21700971,16638,ORL,LAL,3/7/2018,3,0,48,8,13114.386153643696,0.21178109426351147
21700966,20049,TOR,DET,3/7/2018,3,3,74,16,7621.885969657146,0.6198371006206222
21700965,12758,UTA,IND,3/7/2018,3,1,71,3,8698.491957376538,0.31819313706093916
21700972,8175,BKN,CHA,3/8/2018,3,1,48,8,8379.794515522104,0.025051316883437813
21700974,25225,BOS,MIN,3/8/2018,3,4,83,7,19134.86939999114,0.24143233300332442
21700975,11664,PHX,OKC,3/8/2018,3,2,56,18,10914.054141933138,0.06429576972452516
21700976,35328,SAS,GSW,3/8/2018,3,5,87,13,33761.15792213057,0.044351281642590216
21700978,5254,ATL,IND,3/9/2018,3,1,57,17,6014.37141404518,0.14472238561956227
21700977,8630,CHI,DET,3/9/2018,3,1,51,7,10542.268393220149,0.2215838230846059
21700984,31389,GSW,POR,3/9/2018,3,5,90,12,26207.288906607573,0.1650804770267427
21700983,23152,LAL,DEN,3/9/2018,3,0,64,6,13418.882280882332,0.42040073078428075
21700981,8493,NYK,MIL,3/9/2018,3,2,58,10,14038.354817666384,0.6529323934612487
21700985,2343,ORL,SAC,3/9/2018,3,0,40,0,7460.541802724743,2.1841834411970735
21700980,5986,UTA,MEM,3/9/2018,3,0,53,17,5054.401951413705,0.15562947687709566
21700982,6988,WAS,NOP,3/9/2018,3,4,75,1,11595.965927406924,0.6594112660857074
21700989,3690,MEM,DAL,3/10/2018,3,0,38,2,6939.127809382242,0.8805224415670032
21700991,9524,ORL,LAC,3/10/2018,3,0,55,15,9583.525995966118,0.006250104574350902
21700987,9866,PHX,CHA,3/10/2018,3,1,47,9,7947.797486143318,0.19442555380667773
21700988,16223,WAS,MIA,3/10/2018,3,3,73,3,11010.439156195243,0.32130683867378146
21700993,5906,CHI,ATL,3/11/2018,3,0,42,2,10303.346449652106,0.7445557821964285
21700997,13745,HOU,DAL,3/11/2018,3,1,72,30,8615.694739703862,0.3731760829607958
21700999,9117,PHI,BKN,3/11/2018,3,1,56,14,12484.19510997273,0.3693314807472557
21700996,6705,SAC,DEN,3/11/2018,3,0,57,15,7633.764251676382,0.13851815834099654
21700992,13375,TOR,NYK,3/11/2018,3,3,72,24,10434.103356284328,0.21988012289462971
21700995,16609,UTA,NOP,3/11/2018,3,2,74,2,9820.260830872281,0.40873858565402604
21701004,14124,MIA,POR,3/12/2018,3,2,76,4,10964.019838471635,0.2237312490461884
21701002,6232,MIL,MEM,3/12/2018,3,1,53,17,6124.9107793949,0.01718376453868747
21701003,14461,SAC,OKC,3/12/2018,3,2,60,18,10970.786648380661,0.2413535268390387
21701001,20117,SAS,HOU,3/12/2018,3,2,89,15,19400.075884690457,0.03563772507379543
21701011,8832,CHA,NOP,3/13/2018,3,3,67,9,9945.458868622703,0.12607097697267927
21701009,3465,DAL,NYK,3/13/2018,3,1,45,3,11133.183694474565,2.2130400272653867
21701013,5654,DET,UTA,3/13/2018,3,1,67,7,8462.399754666403,0.496710250206297
21701005,19615,IND,PHI,3/13/2018,3,2,75,3,13124.203235845092,0.3309098528756007
21701010,5441,LAC,CHI,3/13/2018,3,0,59,13,12623.85925812116,1.3201358680612314
21701006,12378,MIN,WAS,3/13/2018,3,4,77,1,12801.841754573752,0.03424153777458006
21701007,13745,OKC,ATL,3/13/2018,3,2,60,20,11502.14625691026,0.16317597257837319
21701008,9902,TOR,BKN,3/13/2018,3,2,70,28,7452.474120817415,0.24737688135554287
21701019,32544,LAL,GSW,3/14/2018,3,4,82,20,25837.81463753433,0.20606518444154587
21701018,10877,MIA,SAC,3/14/2018,3,1,57,15,8784.718620954152,0.19235831378558865
21701016,10633,MIL,ORL,3/14/2018,3,1,56,16,6717.2463665888245,0.36826423713074163
21701017,32714,WAS,BOS,3/14/2018,3,4,84,8,17450.60132560799,0.4665708465608611
21701021,3335,CHA,ATL,3/15/2018,3,1,49,9,8376.05603903776,1.51156103119573
21701024,6055,CHI,MEM,3/15/2018,3,0,41,5,8995.229905025493,0.4855871023989254
21701028,31414,CLE,POR,3/15/2018,3,3,80,2,26337.237833940544,0.16160826911757356
21701026,4919,DET,DEN,3/15/2018,3,1,67,7,8189.089649154789,0.6647874871223397
21701023,19056,LAC,HOU,3/15/2018,3,1,90,16,10849.737512890464,0.43063929928156675
21701025,17868,NOP,SAS,3/15/2018,3,3,77,1,14875.355001611668,0.16748628824649273
21701022,14488,PHI,NYK,3/15/2018,3,2,60,12,17478.944574072182,0.20644288887853274
21701027,6487,PHX,UTA,3/15/2018,3,0,57,19,5493.422853900047,0.1531643511792744
21701020,19695,TOR,IND,3/15/2018,3,3,90,10,11192.183866984182,0.4317246069061091
21701030,21836,BKN,PHI,3/16/2018,3,1,58,16,8738.93657698091,0.5997922432230761
21701029,16251,BOS,ORL,3/16/2018,3,2,67,25,9783.589944611456,0.3979699744870189
21701031,19148,DAL,TOR,3/16/2018,3,2,73,29,7247.556240979227,0.6214980028734475
21701032,25740,LAC,OKC,3/16/2018,3,2,78,4,20132.359939434045,0.21785703421002156
21701034,24402,MIA,LAL,3/16/2018,3,1,67,5,15442.067787117203,0.36718023985258574
21701033,25379,SAC,GSW,3/16/2018,3,4,74,30,14698.674717674117,0.42083318027999067
21701041,15222,ATL,MIL,3/17/2018,3,1,56,16,7015.615876372144,0.5391133966382773
21701037,4972,DAL,BKN,3/17/2018,3,0,43,1,7951.786610912422,0.5993134776573655
21701040,6589,DEN,MEM,3/17/2018,3,0,56,20,4891.159943155086,0.2576779567225549
21701044,18759,GSW,PHX,3/17/2018,3,4,71,33,14622.664429176386,0.22049872438955243
21701036,25284,HOU,NOP,3/17/2018,3,3,93,15,15020.784035076324,0.40591741674274945
21701035,9224,IND,WAS,3/17/2018,3,3,79,1,10271.35817415982,0.11354707005201856
21701042,18373,MIN,SAS,3/17/2018,3,3,79,1,16422.257702884082,0.10617440249909746
21701043,11849,SAC,UTA,3/17/2018,3,0,62,16,5521.978296582014,0.5339709429840481
21701047,21838,BOS,NOP,3/18/2018,3,4,86,8,17332.450895856786,0.20631692939569624
21701048,20756,HOU,MIN,3/18/2018,3,3,95,15,16582.810043636906,0.20105945058600377
21701046,30189,OKC,TOR,3/18/2018,3,4,94,10,21404.420663422046,0.290986098796845
21701052,8661,CHA,PHI,3/19/2018,3,2,68,8,12794.411575599008,0.4772441491281616
21701055,4338,CHI,NYK,3/19/2018,3,1,49,1,14432.007834078977,2.326880551885426
21701054,18912,DEN,MIA,3/19/2018,3,1,75,1,9023.24650999654,0.5228824814934148
21701057,4350,DET,SAC,3/19/2018,3,1,53,7,7972.61254581646,0.8327844932911401
21701056,24589,GSW,SAS,3/19/2018,3,5,93,13,33761.15792213058,0.3730187450539095
21701051,11850,LAL,IND,3/19/2018,3,1,71,9,14405.51161866152,0.21565498891658394
21701050,30655,MIL,CLE,3/19/2018,3,3,77,3,27142.580666809226,0.11457900287688057
21701062,9842,ATL,UTA,3/20/2018,3,0,60,20,5789.430059160393,0.4117628470676292
21701063,3078,DET,PHX,3/20/2018,3,1,50,12,7931.384299642708,1.5767980180775532
21701064,25468,HOU,POR,3/20/2018,3,2,100,12,15059.418124605252,0.4086925504709733
21701060,9223,LAC,MIN,3/20/2018,3,2,77,3,13120.507252827229,0.4225856286270442
21701059,34487,OKC,BOS,3/20/2018,3,4,90,4,29360.913471670385,0.14863822681966002
21701067,5695,CHA,BKN,3/21/2018,3,1,53,7,8379.794515522104,0.47143011686077335
21701069,2821,DEN,CHI,3/21/2018,3,0,62,14,10094.205773736152,2.578236715255637
21700809,12721,IND,NOP,3/21/2018,3,3,82,0,10201.815276481866,0.19803354480922364
21701070,6887,LAC,MIL,3/21/2018,3,1,74,0,12279.526000208642,0.7830007260358126
21701066,7170,MEM,PHI,3/21/2018,3,1,58,20,7626.034348373658,0.06360311692798576
21701068,5070,NYK,MIA,3/21/2018,3,2,64,12,12900.823228700281,1.5445410707495624
21701065,44998,TOR,CLE,3/21/2018,3,4,94,12,28819.86994224588,0.35952998039366457
21701071,12718,WAS,SAS,3/21/2018,3,3,81,1,14976.756101588953,0.17760309023344498
21701077,5347,ATL,SAC,3/22/2018,3,0,44,2,7791.927325737408,0.45725216490319953
21701074,21360,DET,HOU,3/22/2018,3,2,89,25,9060.687585161155,0.57581050631268
21701075,22323,LAL,NOP,3/22/2018,3,2,73,11,16263.265194773292,0.27145700870074396
21701072,6936,MEM,CHA,3/22/2018,3,1,50,12,7312.628973188205,0.05430060167073317
21701073,11814,PHI,ORL,3/22/2018,3,1,61,19,8363.542484639314,0.2920651358862947
21701076,8061,UTA,DAL,3/22/2018,3,0,62,18,5632.7532161763265,0.30123393919162306
21701087,18969,ATL,GSW,3/23/2018,3,4,74,32,15410.591036367643,0.18759075141717313
21701082,10853,BKN,TOR,3/23/2018,3,2,76,30,7452.474120817413,0.3133258895404577
21701086,20298,BOS,POR,3/23/2018,3,3,92,4,17377.03068996757,0.14390429155741596
21701079,10663,DEN,WAS,3/23/2018,3,2,79,1,9567.875813954292,0.10270319666563898
21701084,20182,MIA,OKC,3/23/2018,3,3,82,4,18525.238489962285,0.08209104697441855
21701081,8633,MIN,NYK,3/23/2018,3,3,67,15,14999.79202778872,0.7374947327451316
21701080,22726,PHX,CLE,3/23/2018,3,2,61,23,14695.170958336766,0.35337626690412893
21701085,26284,UTA,SAS,3/23/2018,3,1,83,1,12683.346280825983,0.5174499208329789
21701093,6536,CHA,DAL,3/24/2018,3,1,54,10,8149.378455330255,0.24684492890609774
21701091,18109,NOP,HOU,3/24/2018,3,3,101,15,15020.784035076327,0.17053487022605737
21701090,4904,PHX,ORL,3/24/2018,3,0,40,2,7421.961594259239,0.5134505697918513
21701101,7280,ATL,HOU,3/25/2018,3,1,80,38,8855.34306089333,0.2163932775952377
21701099,8983,BOS,SAC,3/25/2018,3,2,73,25,9746.117676692433,0.08495131656377966
21701097,10650,LAC,TOR,3/25/2018,3,2,92,16,9126.841792823141,0.14301954996965813
21701096,14031,MIA,IND,3/25/2018,3,2,81,3,9686.684756374156,0.3096226387018633
21701095,24909,SAS,MIL,3/25/2018,3,2,81,5,15369.645133288443,0.38296819891250383
21701102,16662,UTA,GSW,3/25/2018,3,4,95,13,22288.098449527508,0.33766045189818195
21701107,11259,BOS,PHX,3/26/2018,3,2,69,31,9695.71822024025,0.13884730258102415
21701105,23580,DEN,PHI,3/26/2018,3,1,82,2,12225.330339815007,0.48153815352777746
21701106,10443,MEM,MIN,3/26/2018,3,2,61,23,6544.384229701132,0.37332335251353704
21701103,7857,NYK,CHA,3/26/2018,3,2,60,6,11732.43149347454,0.49324570363682574
21701111,6648,CHI,HOU,3/27/2018,3,1,84,36,11168.572925025068,0.679989910503169
21701110,30716,CLE,MIA,3/27/2018,3,3,83,5,24943.21020527186,0.18794080592291124
21701113,3587,DAL,SAC,3/27/2018,3,0,46,2,7581.057764885528,1.1134813952845073
21701109,12062,DEN,TOR,3/27/2018,3,2,94,14,10425.634420543103,0.13566287344195793
21701114,15198,IND,GSW,3/27/2018,3,5,97,11,23154.075758487226,0.5234949176527981
21701115,8902,MIL,LAC,3/27/2018,3,1,78,0,12279.526000208642,0.379412042261137
21701112,12299,POR,NOP,3/27/2018,3,3,88,2,11547.078065709455,0.061136835050861475
21701108,13610,SAS,WAS,3/27/2018,3,3,83,3,14976.75610158895,0.10042293178463994
21701120,6379,ATL,MIN,3/28/2018,3,2,63,21,7496.090564686828,0.1751200132758783
21701121,20095,BOS,UTA,3/28/2018,3,2,93,9,14778.368421039115,0.2645748484180585
21701116,22776,CLE,CHA,3/28/2018,3,3,78,10,22684.172922363974,0.004031747349667454
21701122,4383,LAC,PHX,3/28/2018,3,0,59,21,6648.215808051986,0.5168185735916007
21701118,15127,NYK,PHI,3/28/2018,3,2,70,16,12235.261201850526,0.1911640641336335
21701119,8617,POR,MEM,3/28/2018,3,1,66,26,5943.179607304193,0.31029597222882754
21701126,34957,OKC,SAS,3/29/2018,3,3,87,1,25198.629650645817,0.2791535414753607
21701124,10098,WAS,DET,3/29/2018,3,3,75,7,9992.575646332603,0.010440122169478773
21701129,7276,CHI,ORL,3/30/2018,3,0,46,2,9865.151929957263,0.3558482586527299
21701133,28110,DEN,OKC,3/30/2018,3,2,84,4,16098.10278967062,0.42731758129951547
21701134,6081,MIN,DAL,3/30/2018,3,2,66,20,7293.227106212282,0.19934667097718825
21701130,14413,PHI,ATL,3/30/2018,3,1,65,23,8735.037876501954,0.3939472783943694
21701141,13276,BKN,MIA,3/31/2018,3,1,65,17,6450.016218581566,0.5141596701881918
21701138,8380,CHA,WAS,3/31/2018,3,3,75,7,10013.254256964556,0.19489907601009018
21701139,9855,DET,NYK,3/31/2018,3,2,62,8,11708.202568851868,0.18804693747862689
21701142,19046,GSW,SAC,3/31/2018,3,4,78,30,14698.67471767412,0.22825397891031612
21701140,28372,TOR,BOS,3/31/2018,3,4,107,3,19015.045071351393,0.32979539435530125
21701149,24368,DAL,CLE,4/1/2018,4,2,69,23,14437.327750807855,0.40752922887361065
21701148,3660,DET,BKN,4/1/2018,4,1,61,11,8012.53701136877,1.189217762669063
21701145,31483,HOU,SAS,4/1/2018,4,2,106,18,13011.757098993401,0.5867052981293586
21701146,9556,IND,LAC,4/1/2018,4,1,86,4,20173.001428437983,1.1110298690286713
21701154,4483,MEM,POR,4/1/2018,4,1,68,26,5694.470321042032,0.27023652041981533
21701152,17001,MIL,DEN,4/1/2018,4,1,82,0,18815.947257471948,0.10675532365578187
21701150,21507,OKC,NOP,4/1/2018,4,4,87,1,37387.85685442201,0.7384040942215098
21701143,14777,PHI,CHA,4/1/2018,4,2,79,11,12258.992964456793,0.1704004219762609
21701153,15570,PHX,GSW,4/1/2018,4,4,74,36,14010.737367614609,0.10014531999906172
21701151,11693,UTA,MIN,4/1/2018,4,2,87,1,20775.573505797845,0.7767530578805991
21701158,6852,ATL,MIA,4/3/2018,4,1,63,19,6177.339784328714,0.09846179446457766
21701157,11767,BKN,PHI,4/3/2018,4,1,71,21,8373.230873575949,0.28841413498972135
21701160,3024,CHA,CHI,4/3/2018,4,1,60,8,10122.000315934456,2.347222326697902
21701163,41918,GSW,OKC,4/3/2018,4,6,101,11,42427.80557154415,0.012161972697746826
21701165,6591,IND,DEN,4/3/2018,4,1,88,4,16130.600264853803,1.4473676626997123
21701166,12267,LAL,UTA,4/3/2018,4,0,77,11,13286.443137193315,0.08310451921360684
21701159,2771,ORL,NYK,4/3/2018,4,1,49,5,10497.706244885532,2.7884179880496327
21701167,2685,SAC,PHX,4/3/2018,4,0,44,6,7084.131107678692,1.6384100959697179
21701168,17129,SAS,LAC,4/3/2018,4,1,86,4,29414.42768404234,0.717229708917178
21701156,36222,TOR,CLE,4/3/2018,4,4,102,8,55227.64071969619,0.5246988217021752
21701161,6707,WAS,HOU,4/3/2018,4,3,104,20,10143.212848316907,0.5123323167313116
21701170,4538,DAL,ORL,4/4/2018,4,0,47,1,7291.7349783834625,0.6068168749192293
21701173,3544,MEM,NOP,4/4/2018,4,2,64,22,5679.861477965717,0.6026697172589496
21701172,4371,MIA,ATL,4/4/2018,4,1,64,20,6177.339784328714,0.4132554985881295
21701169,15201,PHI,DET,4/4/2018,4,2,84,10,12233.676625158252,0.1952058005948127
21701174,23835,SAS,LAL,4/4/2018,4,1,78,12,20125.795208325668,0.15562008775642258
21701175,21590,GSW,IND,4/5/2018,4,5,103,11,22185.12747887004,0.02756495965122924
21701179,10116,LAC,UTA,4/5/2018,4,0,87,3,19418.518214646312,0.9195846396447521
21701180,17256,MIN,DEN,4/5/2018,4,2,87,1,20104.584855822664,0.16507793554836953
21701177,13527,POR,HOU,4/5/2018,4,2,111,15,14429.213860091542,0.06669726177951817
21701176,32600,WAS,CLE,4/5/2018,4,4,90,6,50683.842017569215,0.5547190802935342
21701184,2635,ATL,WAS,4/6/2018,4,2,64,20,6550.194528275057,1.4858423257210842
21701182,1899,CHA,ORL,4/6/2018,4,1,58,10,7684.215355659196,3.0464535838121094
21701185,10208,CHI,BOS,4/6/2018,4,2,80,26,12348.082982686301,0.20964762761425362
21701183,59525,CLE,PHI,4/6/2018,4,3,97,1,64761.15739839385,0.0879656849793171
21701181,3848,DAL,DET,4/6/2018,4,1,61,13,7792.219292732453,1.02500501370386
21701187,8402,IND,TOR,4/6/2018,4,3,103,9,21447.630079985487,1.5526815139235286
21701190,15957,MIN,LAL,4/6/2018,4,2,78,10,17203.14090009177,0.07809368302887573
21701189,7139,NOP,PHX,4/6/2018,4,2,64,24,6173.209244135456,0.13528375905092363
21701188,4137,SAC,MEM,4/6/2018,4,0,46,4,6517.984696790867,0.5755341302370962
21701193,3779,BKN,CHI,4/7/2018,4,0,53,1,9876.57979428532,1.6135432109778567
21701192,10751,MIL,NYK,4/7/2018,4,2,70,14,13450.879856838053,0.251128253821789
21701195,26347,NOP,GSW,4/7/2018,4,6,102,12,25046.150467944255,0.04937372498029168
21701194,37875,OKC,HOU,4/7/2018,4,3,109,19,17066.116474000184,0.5494094660329985
21701196,19157,POR,SAS,4/7/2018,4,2,93,3,28579.02464502699,0.49183194889737386
21701202,10075,ATL,BOS,4/8/2018,4,2,77,31,9790.553519246572,0.028232901315476698
21701198,12159,DAL,PHI,4/8/2018,4,1,73,25,8142.995291379704,0.33029070718153597
21701199,5903,DET,MEM,4/8/2018,4,1,59,17,4894.499158980778,0.1708454753547725
21701203,14114,GSW,PHX,4/8/2018,4,4,77,37,14010.737367614609,0.007316326511647374
21701197,6554,IND,CHA,4/8/2018,4,2,82,12,8440.73464738495,0.28787528950029756
21701200,5600,ORL,TOR,4/8/2018,4,2,81,33,6833.868774557885,0.22033370974247954
21701201,15600,UTA,LAL,4/8/2018,4,0,80,12,13286.443137193315,0.14830492710299262
21701207,23569,CLE,NYK,4/9/2018,4,3,77,21,20785.015656550175,0.11812059669268214
21701209,8512,MEM,MIN,4/9/2018,4,2,67,23,6270.515822831194,0.26333225765610974
21701212,9812,NOP,LAC,4/9/2018,4,2,88,4,22774.53801642282,1.3210902992685303
21701208,3739,ORL,MIL,4/9/2018,4,1,67,19,6436.144051015495,0.721354386471114
21701211,20412,POR,DEN,4/9/2018,4,1,93,3,18257.66252937422,0.1055426940341847
21701210,15298,SAC,SAS,4/9/2018,4,1,72,20,8014.4456853706015,0.4761115384121714
21701204,8707,TOR,DET,4/9/2018,4,3,96,20,7302.926432046123,0.16125801860042227
21701215,15612,BOS,WAS,4/10/2018,4,4,96,12,16720.331186168918,0.07099226147635909
21701217,23660,GSW,UTA,4/10/2018,4,4,105,11,21355.38945807955,0.09740534834828615
21701218,18099,HOU,LAL,4/10/2018,4,1,98,30,14225.788650286086,0.21400140061406234
21701214,17643,PHI,ATL,4/10/2018,4,1,74,26,8369.495325328211,0.5256194907142656
21701216,2589,PHX,DAL,4/10/2018,4,0,44,4,7226.243954144319,1.7911332383716954
21701219,7032,BKN,BOS,4/11/2018,4,2,82,26,9794.92332693767,0.39290718528692675
21701225,68399,DEN,MIN,4/11/2018,4,2,92,0,20104.584855822664,0.7060690235848088
21701228,10221,LAL,LAC,4/11/2018,4,0,76,8,16079.436017702852,0.5731764032582772
21701227,14493,MEM,OKC,4/11/2018,4,2,69,25,9621.600683460736,0.3361208387869498
21701223,17302,MIL,PHI,4/11/2018,4,2,95,7,29336.816164328502,0.6955737004004452
21701220,19452,NYK,CLE,4/11/2018,4,3,78,22,20785.015656550175,0.06852846270564336
21701226,11449,SAS,NOP,4/11/2018,4,3,94,0,28505.70676596622,1.489798826619462
21701221,11769,TOR,MIA,4/11/2018,4,3,102,16,8046.816955718992,0.3162701201700236
